# CSV-File created with merge-csv.com
# -----------------------------------------------------------

"symbol","datetime","price","orderbook","big_trades","vol_1m","vol_5m","quote_vol_1m","quote_vol_5m","ohlc_1m","ohlc_5m","best_bid","best_ask","trade_count_1m","trade_count_5m","instant_vol_05s","instant_vol_1s","instant_quote_vol_05s","instant_quote_vol_1s","orderbook_bids","orderbook_asks","ohlc_1m_o","ohlc_1m_h","ohlc_1m_l","ohlc_1m_c","ohlc_1m_v","ohlc_1m_trade_count","ohlc_1m_quote_vol","ohlc_5m_o","ohlc_5m_h","ohlc_5m_l","ohlc_5m_c","ohlc_5m_v","ohlc_5m_trade_count","ohlc_5m_quote_vol"
ELDE/USDT,2025-06-05 15:58:01.828,0.06028,"[[0.06008, 1715.9], [0.06, 1715.9], [0.05991, 2131.8], [0.0599, 3424.3], [0.05987, 173.7], [0.05986, 6824.3], [0.05983, 1715.9], [0.05974, 1715.9], [0.05967, 1715.9], [0.05964, 1887.3], [0.05961, 542.5], [0.0596, 2238.7], [0.05957, 13.3], [0.05953, 2126.1], [0.05946, 581.5], [0.05945, 2099.2], [0.05944, 336.4], [0.05941, 12546.6], [0.05939, 1359.2], [0.05938, 914.1]]","[[0.06041, 1715.9], [0.06047, 500.0], [0.06048, 1715.9], [0.06054, 500.0], [0.06055, 13.1], [0.06058, 500.0], [0.06059, 1715.9], [0.0606, 500.0], [0.06061, 3430.7], [0.06062, 337.1], [0.06066, 1715.9], [0.06067, 357.6], [0.06071, 368.3], [0.06072, 892.8], [0.06076, 246.9], [0.06077, 1006.8], [0.06078, 7188.2], [0.06079, 2342.6], [0.06081, 574.4], [0.06082, 865.3]]","[{'price': 0.06028, 'size': 3872.5, 'ts': 1749139081837000.0}]",11892.1,11892.1,716.4087340000001,716.4087340000001,0.06037,0.06037,0.06021,0.06028,0.06037,0.06037,0.06021,0.06028,0.06008,0.06041,5,5,11892.1,11892.1,716.4087340000001,716.4087340000001
HUMA/USDT,2025-06-05 15:58:02.603,0.0424,"[[0.042328, 1196.0], [0.042327, 11659.0], [0.042303, 2000.0], [0.042302, 11659.0], [0.042301, 4783.0], [0.042293, 260.0], [0.042283, 260.0], [0.04228, 11659.0], [0.042259, 260.0], [0.042255, 260.0], [0.042249, 11659.0], [0.042247, 12212.0], [0.042245, 40699.0], [0.042239, 6199.0], [0.042234, 11636.0], [0.042227, 11659.0], [0.042213, 40849.0], [0.042205, 11659.0], [0.042162, 23871.0], [0.042119, 11659.0]]","[[0.042366, 520.0], [0.042382, 11659.0], [0.042401, 10144.0], [0.042414, 93163.0], [0.042417, 8728.0], [0.042437, 11659.0], [0.04246, 11659.0], [0.0425, 11659.0], [0.042503, 12212.0], [0.042512, 1597.0], [0.042537, 843.0], [0.042538, 11659.0], [0.042557, 45365.0], [0.042581, 11659.0], [0.04259, 12212.0], [0.042621, 4849.0], [0.042624, 11659.0], [0.04266, 4763.0], [0.042681, 4710.0], [0.042682, 661.0]]","[{'price': 0.042369, 'size': 11659.0, 'ts': 1749139082463000.0}, {'price': 0.042392, 'size': 11659.0, 'ts': 1749139082463000.0}, {'price': 0.0424, 'size': 15397.0, 'ts': 1749139082467000.0}]",57145.0,57145.0,2421.240187,2421.240187,0.042328,0.0424,0.042323,0.0424,0.042328,0.0424,0.042323,0.0424,0.042328,0.042366,10,10,57145.0,57145.0,2421.240187,2421.240187
PRO/USDT,2025-06-05 15:58:02.989,0.9077,"[[0.9074, 82.88], [0.9073, 133.89], [0.9035, 79.04], [0.9025, 254.15], [0.9024, 76.71], [0.9021, 98.29], [0.9016, 91.9], [0.9012, 307.63], [0.8995, 64.86], [0.8994, 8770.43], [0.898, 44.68], [0.8973, 1644.62], [0.8967, 474.24], [0.8966, 1.46], [0.8956, 29.73], [0.8902, 13942.66], [0.89, 1.56], [0.885, 221.07], [0.8849, 1216.88], [0.8842, 1.2]]","[[0.9079, 89.92], [0.9083, 147.99], [0.9084, 89.51], [0.9088, 93.87], [0.9092, 51.98], [0.9093, 91.5], [0.9094, 11.79], [0.9097, 81.82], [0.9099, 48.77], [0.9102, 89.54], [0.9105, 113.92], [0.9106, 88.64], [0.9108, 88.35], [0.911, 14.91], [0.9111, 228.33], [0.9115, 86.02], [0.9119, 20.68], [0.912, 92.07], [0.9124, 88.85], [0.9129, 77.93]]","[{'price': 0.9077, 'size': 152.75, 'ts': 1749139082953000.0}]",962.8000000000001,962.8000000000001,873.9335599999999,873.9335599999999,0.9077,0.9077,0.9077,0.9077,0.9077,0.9077,0.9077,0.9077,0.9074,0.9079,6,6,962.8000000000001,962.8000000000001,873.9335599999999,873.9335599999999
EDGEN/USDT,2025-06-05 15:58:02.989,0.01519,"[[0.01517, 11607.2], [0.01516, 5000.0], [0.01514, 1270.7], [0.01513, 4510.9], [0.01512, 5000.0], [0.01511, 591.2], [0.01509, 5000.0], [0.01508, 15814.5], [0.01507, 5000.0], [0.01506, 29036.7], [0.01505, 5000.0], [0.01504, 5378.3], [0.01503, 32896.4], [0.01502, 32881.5], [0.01501, 7380.0], [0.015, 7995.7], [0.01499, 14389.8], [0.01498, 56950.1], [0.01497, 6238.5], [0.01496, 13237.9]]","[[0.01521, 1051.6], [0.01528, 133.2], [0.01529, 2417.5], [0.01531, 2643.0], [0.01537, 5348.0], [0.01538, 5041.5], [0.0154, 6436.9], [0.01542, 7926.9], [0.01543, 2000.7], [0.01545, 17763.1], [0.01546, 2258.0], [0.01547, 4375.3], [0.01548, 8378.4], [0.01549, 16139.5], [0.0155, 167.6], [0.01553, 43.0], [0.01557, 15472.5], [0.01559, 141.0], [0.0156, 31.9], [0.01563, 15.0]]","[{'price': 0.01519, 'size': 16265.9, 'ts': 1749139083030000.2}]",32424.699999999997,32424.699999999997,492.369739,492.369739,0.01518,0.01519,0.01518,0.01519,0.01518,0.01519,0.01518,0.01519,0.01517,0.01521,3,3,32424.699999999997,32424.699999999997,492.369739,492.369739
BUN/USDT,2025-06-05 15:58:05.513,0.001477,"[[0.001477, 48041.0], [0.001473, 18123.0], [0.001472, 2144.0], [0.001471, 50000.0], [0.00147, 44738.0], [0.001469, 50000.0], [0.001468, 1566.0], [0.001456, 50000.0], [0.001455, 5434.0], [0.00145, 60864.0], [0.001442, 232209.0], [0.001441, 26441.0], [0.00144, 10140.0], [0.001439, 15045.0], [0.001437, 64655.0], [0.001436, 117677.0], [0.001435, 79555.0], [0.001427, 70077.0], [0.001424, 5434.0], [0.001423, 14010.0]]","[[0.001505, 132803.0], [0.001506, 14100.0], [0.001514, 50000.0], [0.001515, 3441.0], [0.001516, 50000.0], [0.001517, 5434.0], [0.001519, 50000.0], [0.00152, 30001.0], [0.001529, 50000.0], [0.00153, 2529.0], [0.001548, 5434.0], [0.00156, 10140.0], [0.001579, 5434.0], [0.00159, 10460.0], [0.0016, 30001.0], [0.001601, 501.0], [0.00161, 5434.0], [0.00162, 10140.0], [0.001624, 114555.0], [0.001641, 5434.0]]",[],35473.0,35473.0,52.403706,52.403706,0.001478,0.001478,0.001477,0.001477,0.001478,0.001478,0.001477,0.001477,0.001477,0.001505,2,2,35473.0,35473.0,52.403706,52.403706
PRO/USDT,2025-06-05 15:58:06.143,0.9077,"[[0.9074, 82.88], [0.9073, 133.89], [0.9036, 220.27], [0.9035, 79.04], [0.9025, 33.82], [0.9024, 76.71], [0.9021, 98.29], [0.9016, 91.9], [0.9012, 307.63], [0.8995, 64.86], [0.8994, 8770.43], [0.898, 44.68], [0.8973, 1644.62], [0.8967, 474.24], [0.8966, 1.46], [0.8956, 29.73], [0.8902, 13942.66], [0.89, 1.56], [0.885, 221.07], [0.8849, 1216.88]]","[[0.9079, 89.92], [0.9083, 147.99], [0.9084, 89.51], [0.9088, 93.87], [0.9092, 51.98], [0.9093, 91.5], [0.9094, 11.79], [0.9097, 81.82], [0.9099, 48.77], [0.9102, 89.54], [0.9105, 113.92], [0.9106, 88.64], [0.9108, 88.35], [0.911, 14.91], [0.9111, 163.01], [0.9114, 65.35], [0.9115, 86.02], [0.9119, 20.68], [0.912, 92.07], [0.9124, 88.85]]","[{'price': 0.9077, 'size': 142.27, 'ts': 1749139085971000.0}]",1105.0700000000002,1105.0700000000002,1003.0720389999999,1003.0720389999999,0.9077,0.9077,0.9077,0.9077,0.9077,0.9077,0.9077,0.9077,0.9074,0.9079,7,7,1105.0700000000002,1105.0700000000002,1003.0720389999999,1003.0720389999999
HUMA/USDT,2025-06-05 15:58:07.271,0.04238,"[[0.04235, 2000.0], [0.042349, 11659.0], [0.042333, 260.0], [0.042327, 11659.0], [0.042321, 260.0], [0.042311, 260.0], [0.042303, 2000.0], [0.042302, 11659.0], [0.042301, 5043.0], [0.042299, 40670.0], [0.042293, 260.0], [0.04228, 11659.0], [0.042249, 11659.0], [0.042247, 12212.0], [0.042239, 6199.0], [0.042235, 28762.0], [0.042227, 11659.0], [0.042213, 40849.0], [0.042205, 11659.0], [0.042175, 8000.0]]","[[0.04241, 520.0], [0.042413, 11659.0], [0.042414, 40802.0], [0.042417, 8728.0], [0.042425, 10144.0], [0.042437, 11659.0], [0.042442, 520.0], [0.042448, 40669.0], [0.04246, 40421.0], [0.0425, 11659.0], [0.042503, 12212.0], [0.042512, 1597.0], [0.04252, 8000.0], [0.042537, 842.0], [0.042538, 11659.0], [0.042557, 45365.0], [0.042581, 11659.0], [0.04259, 12212.0], [0.042621, 4849.0], [0.042624, 11659.0]]","[{'price': 0.04238, 'size': 5967.0, 'ts': 1749139087189000.0}]",63112.0,63112.0,2674.121647,2674.121647,0.042328,0.0424,0.042323,0.04238,0.042328,0.0424,0.042323,0.04238,0.04235,0.04241,11,11,63112.0,63112.0,2674.121647,2674.121647
ASRR/USDT,2025-06-05 15:58:07.656,0.2682,"[[0.2682, 286.51], [0.268, 38.23], [0.2679, 290.25], [0.2677, 293.67], [0.2676, 38.21], [0.2675, 290.25], [0.2672, 333.4], [0.267, 76.17], [0.2669, 384.06], [0.2668, 43.24], [0.2667, 188.55], [0.2664, 195.51], [0.2662, 75.5], [0.266, 218.27], [0.2656, 611.02], [0.2653, 68.27], [0.2652, 50.56], [0.265, 131.73], [0.2649, 75.49], [0.2648, 322.37]]","[[0.27, 290.25], [0.2701, 560.53], [0.2702, 43.97], [0.2704, 290.25], [0.2706, 40.13], [0.2709, 118.26], [0.271, 169.77], [0.2711, 180.87], [0.2712, 525.73], [0.2713, 54.69], [0.2714, 91.47], [0.2716, 185.14], [0.2717, 38.29], [0.2719, 148.86], [0.2722, 39.54], [0.2725, 562.78], [0.2726, 41.6], [0.273, 47.27], [0.2734, 44.81], [0.2737, 3.65]]",[],6053.209999999999,6053.209999999999,1619.6445179999996,1619.6445179999996,0.2647,0.2698,0.2647,0.2682,0.2647,0.2698,0.2647,0.2682,0.2682,0.27,35,35,6053.209999999999,6053.209999999999,1619.6445179999996,1619.6445179999996
SOPH/USDT,2025-06-05 15:58:07.656,0.05295,"[[0.05292, 5768.3], [0.0529, 3884.1], [0.05289, 3768.3], [0.05287, 3884.1], [0.05286, 34030.2], [0.05285, 47327.6], [0.05284, 3884.1], [0.05283, 5768.3], [0.05282, 3763.9], [0.05281, 378.0], [0.0528, 5652.4], [0.05279, 57199.4], [0.05278, 2262.1], [0.05277, 3768.3], [0.05276, 1884.1], [0.05274, 32030.2], [0.05269, 3768.3], [0.05268, 191.0], [0.05265, 3231.2], [0.05264, 14645.7]]","[[0.05298, 1884.1], [0.05299, 28484.1], [0.053, 7511.9], [0.05301, 18898.8], [0.05302, 26441.7], [0.05303, 1306.0], [0.05304, 33914.3], [0.05305, 19160.5], [0.05306, 11679.1], [0.05307, 3768.3], [0.05308, 30523.8], [0.0531, 3768.3], [0.05311, 377.8], [0.05312, 1884.1], [0.05313, 3768.3], [0.05314, 180.5], [0.05316, 834.5], [0.05317, 146.7], [0.05318, 3768.3], [0.05319, 4014.6]]","[{'price': 0.05295, 'size': 3851.2, 'ts': 1749139087355000.0}]",45398.7,45398.7,2402.914526,2402.914526,0.05293,0.05295,0.0529,0.05295,0.05293,0.05295,0.0529,0.05295,0.05292,0.05298,7,7,45398.7,45398.7,2402.914526,2402.914526
LA/USDT,2025-06-05 15:58:08.154,1.3232,"[[1.32127, 0.1], [1.3206, 415.4], [1.32059, 74.9], [1.32058, 435.8], [1.31941, 74.9], [1.31831, 599.5], [1.31823, 74.9], [1.31721, 74.9], [1.3172, 599.5], [1.31639, 1.3], [1.31593, 599.5], [1.31562, 74.9], [1.3142, 599.5], [1.31294, 72.0], [1.31293, 602.0], [1.31194, 599.5], [1.3107, 0.5], [1.31066, 41.7], [1.3101, 26.9], [1.31009, 23.1]]","[[1.32475, 94.5], [1.32476, 74.9], [1.32482, 599.5], [1.325, 0.3], [1.32559, 74.9], [1.3256, 55.8], [1.32571, 62.8], [1.32624, 37.8], [1.32643, 74.9], [1.32644, 599.5], [1.32683, 1.7], [1.32757, 74.9], [1.32758, 599.5], [1.32857, 72.0], [1.32858, 74.9], [1.32859, 599.5], [1.32932, 104.5], [1.32974, 74.9], [1.33012, 1.4], [1.3302, 31.2]]","[{'price': 1.3232, 'size': 246.6, 'ts': 1749139087845000.0}]",926.0,926.0,1223.908167,1223.908167,1.31849,1.32452,1.31849,1.3232,1.31849,1.32452,1.31849,1.3232,1.32127,1.32475,5,5,926.0,926.0,1223.908167,1223.908167
ELDE/USDT,2025-06-05 15:58:08.154,0.06025,"[[0.06008, 1715.9], [0.06, 1715.9], [0.05998, 7189.6], [0.05992, 173.7], [0.05991, 1715.9], [0.0599, 3424.3], [0.05983, 1715.9], [0.05974, 1715.9], [0.05968, 537.5], [0.05967, 1715.9], [0.05964, 229.0], [0.0596, 2238.7], [0.05957, 13.3], [0.05953, 2126.1], [0.05946, 581.5], [0.05945, 440.9], [0.05944, 336.4], [0.05941, 12546.6], [0.05939, 1359.2], [0.05938, 914.1]]","[[0.06047, 500.0], [0.06048, 1715.9], [0.06054, 500.0], [0.06055, 13.1], [0.06058, 500.0], [0.06059, 1715.9], [0.0606, 500.0], [0.06061, 3430.7], [0.06062, 337.1], [0.06066, 1715.9], [0.06067, 357.6], [0.06071, 368.3], [0.06072, 892.8], [0.06076, 246.9], [0.06077, 1006.8], [0.06078, 7188.2], [0.06079, 2342.6], [0.06081, 574.4], [0.06082, 865.3], [0.06083, 374.0]]","[{'price': 0.06025, 'size': 4347.2, 'ts': 1749139088078000.2}]",16239.3,16239.3,978.327534,978.327534,0.06037,0.06037,0.06021,0.06025,0.06037,0.06037,0.06021,0.06025,0.06008,0.06047,6,6,16239.3,16239.3,978.327534,978.327534
LA/USDT,2025-06-05 15:58:08.937,1.32474,"[[1.32065, 113.3], [1.3206, 0.1], [1.32059, 74.9], [1.31944, 302.3], [1.31943, 599.5], [1.31941, 74.9], [1.31831, 599.5], [1.31823, 74.9], [1.31759, 435.7], [1.31721, 74.9], [1.3172, 599.5], [1.31639, 1.3], [1.31593, 599.5], [1.31562, 74.9], [1.3142, 599.5], [1.31294, 72.1], [1.31293, 602.0], [1.31194, 599.5], [1.3107, 0.5], [1.31066, 41.7]]","[[1.32471, 162.8], [1.32473, 74.9], [1.32474, 46.3], [1.32482, 599.5], [1.325, 0.3], [1.32559, 74.9], [1.32571, 62.8], [1.32643, 74.9], [1.32644, 599.5], [1.32683, 1.7], [1.32757, 74.9], [1.32758, 599.5], [1.32857, 72.1], [1.32858, 74.9], [1.32859, 599.5], [1.32932, 104.5], [1.32973, 31.2], [1.32974, 74.9], [1.33012, 1.4], [1.33021, 435.8]]",[],935.5,935.5,1236.493197,1236.493197,1.31849,1.32474,1.31849,1.32474,1.31849,1.32474,1.31849,1.32474,1.32065,1.32471,6,6,935.5,935.5,1236.493197,1236.493197
PRO/USDT,2025-06-05 15:58:08.937,0.9077,"[[0.9074, 82.88], [0.9073, 133.89], [0.9035, 79.04], [0.9026, 220.33], [0.9025, 33.82], [0.9024, 76.71], [0.9021, 98.29], [0.9016, 91.9], [0.9012, 307.63], [0.8995, 64.86], [0.8994, 8770.43], [0.898, 44.68], [0.8973, 1644.62], [0.8967, 474.24], [0.8966, 1.46], [0.8956, 29.73], [0.8902, 13942.66], [0.89, 1.56], [0.885, 221.07], [0.8849, 1216.88]]","[[0.9079, 89.92], [0.9083, 147.99], [0.9084, 89.51], [0.9088, 93.87], [0.9092, 51.98], [0.9093, 91.5], [0.9094, 11.79], [0.9097, 81.82], [0.9099, 48.77], [0.9102, 89.54], [0.9105, 113.92], [0.9106, 88.64], [0.9108, 88.35], [0.911, 14.91], [0.9111, 228.33], [0.9115, 86.02], [0.9119, 20.68], [0.912, 92.07], [0.9124, 88.85], [0.9129, 77.93]]","[{'price': 0.9077, 'size': 153.54, 'ts': 1749139088991000.0}]",1258.6100000000001,1258.6100000000001,1142.4402969999999,1142.4402969999999,0.9077,0.9077,0.9077,0.9077,0.9077,0.9077,0.9077,0.9077,0.9074,0.9079,8,8,1258.6100000000001,1258.6100000000001,1142.4402969999999,1142.4402969999999
EDGEN/USDT,2025-06-05 15:58:08.937,0.01519,"[[0.01516, 6607.2], [0.01515, 5780.4], [0.01512, 5000.0], [0.01511, 591.2], [0.01509, 5000.0], [0.01508, 15814.5], [0.01507, 5000.0], [0.01506, 29036.7], [0.01505, 5000.0], [0.01504, 5378.3], [0.01503, 32896.4], [0.01502, 32881.5], [0.01501, 7380.0], [0.015, 7995.7], [0.01499, 14389.8], [0.01498, 56950.1], [0.01497, 6238.5], [0.01496, 13237.9], [0.01495, 8025.8], [0.01494, 1338.9]]","[[0.01521, 1051.6], [0.01528, 5432.7], [0.01529, 8143.2], [0.01531, 2643.0], [0.01537, 5465.5], [0.01538, 146.7], [0.0154, 6436.9], [0.01542, 7926.9], [0.01543, 2000.7], [0.01544, 17763.8], [0.01545, 2259.4], [0.01546, 4352.3], [0.01547, 8409.7], [0.01548, 16149.9], [0.0155, 167.6], [0.01553, 43.0], [0.01557, 15472.5], [0.01559, 141.0], [0.0156, 31.9], [0.01563, 15.0]]","[{'price': 0.01519, 'size': 14405.2, 'ts': 1749139088966000.2}]",46829.899999999994,46829.899999999994,711.1847270000001,711.1847270000001,0.01518,0.01519,0.01518,0.01519,0.01518,0.01519,0.01518,0.01519,0.01516,0.01521,4,4,46829.899999999994,46829.899999999994,711.1847270000001,711.1847270000001
ASRR/USDT,2025-06-05 15:58:11.083,0.269,"[[0.2682, 286.51], [0.268, 38.23], [0.2679, 290.25], [0.2677, 290.25], [0.2676, 38.21], [0.2675, 293.67], [0.2672, 333.4], [0.267, 76.17], [0.2669, 384.06], [0.2668, 378.3], [0.2667, 188.55], [0.2666, 237.46], [0.2665, 896.04], [0.2664, 1318.3], [0.2663, 1566.12], [0.2662, 922.68], [0.2661, 152.14], [0.266, 748.9], [0.2659, 387.36], [0.2657, 260.98]]","[[0.2697, 560.53], [0.2698, 49.44], [0.2699, 560.53], [0.2702, 43.97], [0.2704, 290.25], [0.2706, 40.13], [0.2709, 118.26], [0.271, 169.77], [0.2711, 180.87], [0.2712, 525.73], [0.2713, 54.69], [0.2714, 91.47], [0.2716, 185.14], [0.2717, 38.29], [0.2719, 148.86], [0.2722, 39.54], [0.2725, 562.78], [0.2726, 41.6], [0.273, 47.27], [0.2731, 66.32]]","[{'price': 0.269, 'size': 617.29, 'ts': 1749139090909000.0}]",6670.499999999999,6670.499999999999,1785.6955279999995,1785.6955279999995,0.2647,0.2698,0.2647,0.269,0.2647,0.2698,0.2647,0.269,0.2682,0.2697,36,36,6670.499999999999,6670.499999999999,1785.6955279999995,1785.6955279999995
PRO/USDT,2025-06-05 15:58:12.210,0.9077,"[[0.9074, 82.88], [0.9073, 133.89], [0.9035, 79.04], [0.9026, 220.33], [0.9025, 33.82], [0.9024, 76.71], [0.9021, 98.29], [0.9016, 91.9], [0.9012, 307.63], [0.8995, 64.86], [0.8994, 8770.43], [0.898, 44.68], [0.8973, 1644.62], [0.8967, 474.24], [0.8966, 1.46], [0.8956, 29.73], [0.8902, 13942.66], [0.89, 1.56], [0.885, 221.07], [0.8849, 1216.88]]","[[0.9079, 89.92], [0.9083, 147.99], [0.9084, 89.51], [0.9088, 93.87], [0.9092, 51.98], [0.9093, 91.5], [0.9094, 11.79], [0.9097, 81.82], [0.9099, 48.77], [0.9102, 89.54], [0.9105, 113.92], [0.9106, 88.64], [0.9108, 88.35], [0.9111, 228.33], [0.9115, 86.02], [0.9119, 20.68], [0.912, 92.07], [0.9124, 88.85], [0.9129, 77.93], [0.9133, 97.85]]","[{'price': 0.9077, 'size': 147.19, 'ts': 1749139092011000.0}]",1405.8000000000002,1405.8000000000002,1276.0446599999998,1276.0446599999998,0.9077,0.9077,0.9077,0.9077,0.9077,0.9077,0.9077,0.9077,0.9074,0.9079,9,9,1405.8000000000002,1405.8000000000002,1276.0446599999998,1276.0446599999998
LA/USDT,2025-06-05 15:58:13.092,1.32182,"[[1.31943, 0.1], [1.31824, 9.5], [1.31823, 74.9], [1.3176, 302.8], [1.31759, 435.7], [1.31721, 74.9], [1.31639, 1.3], [1.31593, 599.5], [1.31562, 74.9], [1.3142, 599.5], [1.31293, 602.0], [1.31194, 599.5], [1.3107, 0.5], [1.31011, 71.9], [1.3101, 26.9], [1.31009, 23.1], [1.30984, 22.9], [1.30966, 42.9], [1.30958, 1.4], [1.30956, 908.6]]","[[1.32296, 74.9], [1.32366, 162.8], [1.32367, 599.5], [1.32377, 74.9], [1.32466, 46.3], [1.32469, 74.9], [1.325, 0.3], [1.32541, 599.5], [1.32563, 74.9], [1.3257, 71.9], [1.32571, 62.8], [1.32643, 74.9], [1.32644, 599.5], [1.32683, 1.7], [1.32756, 31.2], [1.32757, 74.9], [1.32758, 599.5], [1.32858, 74.9], [1.32859, 599.5], [1.32932, 104.5]]","[{'price': 1.32182, 'size': 264.1, 'ts': 1749139092880000.0}]",1199.6,1199.6,1585.585859,1585.585859,1.31849,1.32474,1.31849,1.32182,1.31849,1.32474,1.31849,1.32182,1.31943,1.32296,7,7,1199.6,1199.6,1585.585859,1585.585859
HUMA/USDT,2025-06-05 15:58:13.092,0.042305,"[[0.042278, 3196.0], [0.042277, 2000.0], [0.042276, 2000.0], [0.042274, 4854.0], [0.042264, 260.0], [0.042249, 11659.0], [0.042247, 12212.0], [0.042239, 6199.0], [0.042234, 260.0], [0.04223, 40628.0], [0.042227, 11659.0], [0.042226, 11987.0], [0.042213, 40849.0], [0.042205, 11659.0], [0.042162, 23871.0], [0.042132, 8000.0], [0.042119, 11659.0], [0.042118, 12338.0], [0.04209, 45354.0], [0.042073, 12212.0]]","[[0.04232, 11659.0], [0.042332, 12212.0], [0.042345, 11659.0], [0.042358, 520.0], [0.042362, 10144.0], [0.042369, 11659.0], [0.042391, 11659.0], [0.042392, 260.0], [0.042415, 11659.0], [0.042417, 8728.0], [0.042418, 40801.0], [0.042437, 11659.0], [0.04246, 11659.0], [0.042489, 8000.0], [0.0425, 11659.0], [0.042503, 12212.0], [0.042512, 1597.0], [0.042538, 11659.0], [0.042557, 45365.0], [0.042581, 11659.0]]","[{'price': 0.042305, 'size': 5967.0, 'ts': 1749139092831000.0}]",69079.0,69079.0,2926.555582,2926.555582,0.042328,0.0424,0.042305,0.042305,0.042328,0.0424,0.042305,0.042305,0.042278,0.04232,12,12,69079.0,69079.0,2926.555582,2926.555582
LA/USDT,2025-06-05 15:58:13.879,1.32367,"[[1.3185, 113.5], [1.31849, 302.7], [1.31832, 9.6], [1.31759, 435.7], [1.31721, 74.9], [1.31639, 1.3], [1.31593, 599.5], [1.31562, 74.9], [1.31421, 74.9], [1.3142, 599.5], [1.31293, 602.0], [1.31194, 599.5], [1.3107, 0.5], [1.31011, 71.7], [1.3101, 26.9], [1.31009, 23.1], [1.30984, 22.9], [1.30966, 42.9], [1.30958, 1.4], [1.30956, 908.6]]","[[1.32256, 74.9], [1.32366, 9.4], [1.32367, 208.1], [1.32377, 74.9], [1.3241, 46.3], [1.32469, 74.9], [1.325, 0.3], [1.32541, 599.5], [1.32563, 74.9], [1.32571, 62.8], [1.3263, 435.6], [1.32643, 74.9], [1.32644, 702.5], [1.32683, 1.7], [1.32757, 74.9], [1.32758, 599.5], [1.32857, 31.2], [1.32858, 74.9], [1.32859, 599.5], [1.33012, 1.4]]","[{'price': 1.32206, 'size': 74.9, 'ts': 1749139093661000.0}, {'price': 1.32296, 'size': 74.9, 'ts': 1749139093661000.0}, {'price': 1.32352, 'size': 94.5, 'ts': 1749139093661000.0}, {'price': 1.32352, 'size': 68.3, 'ts': 1749139093661000.0}, {'price': 1.32367, 'size': 391.4, 'ts': 1749139093661000.0}]",1954.8000000000002,1954.8000000000002,2585.016087,2585.016087,1.31849,1.32474,1.31849,1.32367,1.31849,1.32474,1.31849,1.32367,1.3185,1.32256,13,13,1954.8000000000002,1954.8000000000002,2585.016087,2585.016087
SOPH/USDT,2025-06-05 15:58:13.879,0.05293,"[[0.0529, 2000.0], [0.05289, 3768.3], [0.05288, 2000.0], [0.05287, 28436.3], [0.05286, 5768.3], [0.05285, 20898.8], [0.05284, 3884.1], [0.05283, 5768.3], [0.05282, 3763.9], [0.05281, 378.0], [0.0528, 5652.4], [0.05279, 57199.4], [0.05278, 2262.1], [0.05277, 3768.3], [0.05276, 1884.1], [0.05274, 32030.2], [0.05269, 3768.3], [0.05268, 191.0], [0.05265, 1340.5], [0.05264, 5659.0]]","[[0.05294, 1884.1], [0.05296, 1884.1], [0.05297, 3768.3], [0.05298, 3796.1], [0.05299, 28484.1], [0.053, 7511.9], [0.05301, 18898.8], [0.05302, 26440.7], [0.05303, 1306.0], [0.05304, 33914.3], [0.05305, 19160.5], [0.05306, 11679.1], [0.05307, 3768.3], [0.05308, 30523.8], [0.0531, 3768.3], [0.05312, 2717.5], [0.05313, 3768.3], [0.05314, 180.5], [0.05317, 146.7], [0.05318, 3768.3]]","[{'price': 0.05293, 'size': 3826.9, 'ts': 1749139093694000.2}]",49225.6,49225.6,2605.472343,2605.472343,0.05293,0.05295,0.0529,0.05293,0.05293,0.05295,0.0529,0.05293,0.0529,0.05294,8,8,49225.6,49225.6,2605.472343,2605.472343
ELDE/USDT,2025-06-05 15:58:13.879,0.06028,"[[0.06008, 1715.9], [0.06, 1715.9], [0.05998, 6773.7], [0.05991, 1715.9], [0.0599, 3424.3], [0.05983, 1715.9], [0.05974, 1715.9], [0.05968, 537.5], [0.05967, 3360.8], [0.05964, 229.0], [0.0596, 2238.7], [0.05957, 13.3], [0.05953, 2126.1], [0.05951, 1644.9], [0.05946, 581.5], [0.05945, 440.9], [0.05944, 336.4], [0.05941, 12546.6], [0.05939, 1359.2], [0.05938, 914.1]]","[[0.06047, 500.0], [0.06048, 1715.9], [0.06054, 500.0], [0.06055, 13.1], [0.06058, 500.0], [0.06059, 1715.9], [0.0606, 500.0], [0.06061, 3430.7], [0.06062, 337.1], [0.06066, 1715.9], [0.06067, 357.6], [0.06071, 368.3], [0.06072, 892.8], [0.06076, 895.4], [0.06077, 1006.8], [0.06078, 7188.2], [0.06079, 2342.6], [0.06081, 574.4], [0.06082, 335.2], [0.06083, 374.0]]","[{'price': 0.06028, 'size': 3708.4, 'ts': 1749139093918000.2}]",19947.7,19947.7,1201.869886,1201.869886,0.06037,0.06037,0.06021,0.06028,0.06037,0.06037,0.06021,0.06028,0.06008,0.06047,7,7,19947.7,19947.7,1201.869886,1201.869886
